identifier,display_code,english_name,chinese_name,source_mod,source_id,stable_id,menu_category,element_state,default_enabled,duplicate_of,save_compatibility,implementation_status,test_status,is_duplicate,meson_name,source_file,source_commit,english_description,chinese_description,license,notes,code,zh_name,en_name,module,source,production,uses,hazards,controls,cleanup,status,tests
OMNI_PT_TL,THAL,Thallium,铊,TPT-ZH-OmniPack/original,428,428,SC_SOLIDS,solid,true,,compatible,implemented,runtime-tested,false,TL,src/simulation/elements/TL.cpp,5d9b99471590428e6430e9070c25a0907710c222,Thallium: Dense soft conductive but deadly metal with stronger low-temperature acid and oxygen reactions than indium.,铊：高密度、柔软且导电但致命的金属，其低温酸和氧反应比铟更强。,GPL-3.0-only,Original family-generated toxic heavy-metal implementation with bounded local chemistry.,THAL,铊,Thallium,periodic,TPT-ZH-OmniPack/original,Direct placement or cooling its own molten LAVA phase below 577 K.,Toxic heavy-metal low-melting conductor corrosion and oxidation experiments.,Deadly contact plus acid hot oxygen molten heat and finite fire require sealed handling.,Use sealed containment and remove acid oxygen and heat.,Vent hydrogen cool generic salt residue and isolate or erase remaining thallium.,implemented,runtime-tested
OMNI_PT_BI,BISM,Bismuth,铋,TPT-ZH-OmniPack/original,429,429,SC_SOLIDS,solid,true,,compatible,implemented,runtime-tested,false,BI,src/simulation/elements/BI.cpp,2eeab9f39b503e580b259ac6897dc9e177e5244c,Bismuth: Dense low-melting conductive metal that reacts with warm acid or hot oxygen to form brittle residue.,铋：高密度低熔点导电金属，接触温热酸液或高温氧气时会形成脆性残留物。,GPL-3.0-only,Original family-generated bismuth proxy with bounded acid oxidation and vaporisation paths.,BISM,铋,Bismuth,periodic,TPT-ZH-OmniPack/original,Place directly or cool LAVA(BI) below 544.7 K.,Dense low-melting metal acid oxidation and vaporisation experiments.,Acid hydrogen fire and molten heat remain hazardous despite the simplified non-deadly flag.,Remove acid oxygen and heat then use refractory containment.,Vent hydrogen cool salt residue or cool molten bismuth for recovery.,implemented,runtime-tested
OMNI_PT_AT,ASTA,Astatine,砹,TPT-ZH-OmniPack/original,430,430,SC_NUCLEAR,solid,true,,compatible,implemented,runtime-tested,false,AT,src/simulation/elements/AT.cpp,8066533aea4bc4a5d6ae73c5d776d56fabf84eb6,Astatine: Radioactive short-lived solid halogen that retains slow corrosion chemistry before a decay to polonium and one short-lived photon.,砹：放射性短寿命固态卤素，在衰变为钋并发射一个短寿命光子前保留缓慢腐蚀化学。,GPL-3.0-only,Original family-generated radioactive halogen implementation with bounded chemistry melting and compressed decay.,ASTA,砹,Astatine,periodic,TPT-ZH-OmniPack/original,Direct placement initializes a randomized 240 to 480 tick lifetime with no unlock or synthesis gate.,Radioactive halogen chemistry melting decay heat containment and shielding experiments.,Deadly contact corrosion molten heat and radioactive decay require sealed shielding.,Limit bulk samples remove reactants and use shielding around the decay product.,Contain generated POLO and wait for the finite photon to expire.,implemented,runtime-tested
OMNI_PT_RN,RADO,Radon,氡,TPT-ZH-OmniPack/original,431,431,SC_NUCLEAR,gas,true,,compatible,implemented,runtime-tested,false,RN,src/simulation/elements/RN.cpp,21b160a5bd25df266c6f82528eb12f3103b39b03,Radon: Dense radioactive noble gas with an unpredictable lifetime; it decays into polonium while releasing heat and sometimes a photon.,氡：高密度放射性稀有气体，寿命不定；衰变为钋时会释放热量，并可能产生光子。,GPL-3.0-only,Original family-generated implementation using the shared bounded noble-gas update.,RADO,氡,Radon,periodic,TPT-ZH-OmniPack/original,Directly placeable in the unrestricted sandbox with no unlock or production prerequisite.,Radioactive gas containment and shielding demonstrations.,Radioactive and deadly; decay heat and photons require shielding in dense samples.,Only local 3x3 checks run under the shared 1024-event-per-frame periodic budget.,Erase or vent the gas; all emitted photons have a finite lifetime.,implemented,runtime-tested
OMNI_PT_FR,FRAN,Francium,钫,TPT-ZH-OmniPack/original,432,432,SC_NUCLEAR,powder,true,,compatible,implemented,runtime-tested,false,FR,src/simulation/elements/FR.cpp,bcf5accf04dae7269dacce250e46d16c1632f94f,Francium: Extremely radioactive short-lived alkali metal material; it has the strongest family reactions and decays to polonium with one short-lived photon.,钫：放射性极强的短寿命碱金属，具有族内最强的反应，并衰变为钋且只发射一个短寿命光子。,GPL-3.0-only,Original family-generated radioactive implementation; compressed decay is explicitly game-scaled.,FRAN,钫,Francium,periodic,TPT-ZH-OmniPack/original,Direct placement only; every particle receives a randomized 180 to 360 tick game lifetime.,Short-lived radioactive alkali reactions decay heat and shielding experiments.,Extremely radioactive and reactive; decay or wet contact produces heat pressure and a finite photon or fire.,Limit sample size keep dry remove oxidizers and use shielding around every experiment.,Contain resulting POLO vent hydrogen cool residues and wait for all finite-life photons to expire.,implemented,runtime-tested
OMNI_PT_RA,RADI,Radium,镭,TPT-ZH-OmniPack/original,433,433,SC_NUCLEAR,powder,true,,compatible,implemented,runtime-tested,false,RA,src/simulation/elements/RA.cpp,546b8791ca6b94ddd4791f42ededd5684168c59a,Radium: Highly radioactive alkaline-earth metal with strong reactions and a compressed decay to radon plus one short-lived photon.,镭：强放射性碱土金属，反应活泼，并快速衰变为氡和一个短寿命光子。,GPL-3.0-only,Original family-generated radioactive implementation; compressed decay is explicitly game-scaled.,RADI,镭,Radium,periodic,TPT-ZH-OmniPack/original,Direct placement initializes a randomized 900 to 1800 tick lifetime; cooling molten RA remains supported.,Radioactive alkaline-earth reactions radon decay heat containment and shielding experiments.,Extreme radioactivity reactivity heat pressure hydrogen and finite photon or fire emission.,Limit samples keep dry remove oxidizers and use shielding.,Contain resulting RN vent hydrogen cool residues and wait for finite photons and fire to expire.,implemented,runtime-tested
OMNI_PT_AC,ACTN,Actinium,锕,TPT-ZH-OmniPack/original,434,434,SC_NUCLEAR,solid,true,,compatible,implemented,unit-tested,false,AC,src/simulation/elements/AC.cpp,54411e08b8215638f403c9bc181afb48d9ca5ea5,Actinium: Radioactive actinide with a decay to francium and neutron-capture transmutation to thorium.,锕：放射性锕系金属，具有衰变为钫的路径，并可通过中子俘获转变为钍。,GPL-3.0-only,Original family-generated implementation using the shared bounded actinide update.,ACTN,锕,Actinium,periodic,TPT-ZH-OmniPack/original,Direct placement initializes a randomized 720 to 1200 tick lifetime; local neutron capture produces thorium.,Representative decay-chain neutron irradiation corrosion oxidation and molten-phase experiments.,Radioactivity decay heat photons acid hydrogen hot oxygen and typed waste require shielding.,Limit samples use lead or radiation shielding and keep acids oxidizers and heat isolated.,Contain the francium or thorium product cool typed waste and wait for finite radiation to expire.,implemented,unit-tested
OMNI_PT_TH,THOR,Thorium,钍,TPT-ZH-OmniPack/original,435,435,SC_NUCLEAR,solid,true,,compatible,implemented,unit-tested,false,TH,src/simulation/elements/TH.cpp,54411e08b8215638f403c9bc181afb48d9ca5ea5,Thorium: Long-lived fertile actinide that captures a local neutron into protactinium and eventually decays to radium with heat.,钍：长寿命增殖型锕系金属，可俘获局部中子转变为镤，并最终放热衰变为镭。,GPL-3.0-only,Original family-generated fertile actinide implementation.,THOR,钍,Thorium,periodic,TPT-ZH-OmniPack/original,Direct placement initializes the longest family timer; one local neutron produces protactinium.,Fertile breeding refractory metal decay heat corrosion oxidation and shielding experiments.,Radioactivity neutron capture heat radium descendants acid fire and molten thorium require shielding.,Use small shielded samples and separate neutron sources acids and oxidizers.,Contain protactinium or radium descendants and cool or isolate typed waste.,implemented,unit-tested
OMNI_PT_PA,PROA,Protactinium,镤,TPT-ZH-OmniPack/original,436,436,SC_NUCLEAR,solid,true,,compatible,implemented,unit-tested,false,PA,src/simulation/elements/PA.cpp,54411e08b8215638f403c9bc181afb48d9ca5ea5,Protactinium: Radioactive intermediate actinide that decays or captures a neutron into the existing uranium element.,镤：放射性中间锕系金属，可通过衰变或中子俘获转变为既有铀元素。,GPL-3.0-only,Original family-generated intermediate actinide implementation.,PROA,镤,Protactinium,periodic,TPT-ZH-OmniPack/original,Direct placement initializes a 900 to 1500 tick timer; decay or neutron capture yields official uranium.,Thorium breeding intermediate decay heat neutron capture and refractory phase experiments.,Radioactivity uranium products capture heat acids oxidizers and hot vapour require shielding.,Use remote neutron handling shield the sample and avoid hot corrosive exposure.,Contain official uranium cool typed waste and wait for finite photons to expire.,implemented,unit-tested
OMNI_PT_NP,NEPT,Neptunium,镎,TPT-ZH-OmniPack/original,437,437,SC_NUCLEAR,solid,true,,compatible,implemented,unit-tested,false,NP,src/simulation/elements/NP.cpp,54411e08b8215638f403c9bc181afb48d9ca5ea5,Neptunium: Dense radioactive transuranic metal that decays to protactinium and captures a neutron into the existing plutonium element.,镎：高密度放射性超铀金属，会衰变为镤并可俘获中子转变为既有钚元素。,GPL-3.0-only,Original family-generated transuranic implementation.,NEPT,镎,Neptunium,periodic,TPT-ZH-OmniPack/original,Direct placement initializes a 720 to 1200 tick timer; neutron capture yields official plutonium.,Transuranic breeding decay heat low melting metal and neutron conversion experiments.,Radioactivity plutonium products neutron heat acid oxidation and vapour require strong shielding.,Use sealed shielded containment and isolate neutron sources heat acids and oxygen.,Contain plutonium or protactinium products and cool radioactive typed waste.,implemented,unit-tested
OMNI_PT_AM,AMER,Americium,镅,TPT-ZH-OmniPack/original,438,438,SC_NUCLEAR,solid,true,,compatible,implemented,unit-tested,false,AM,src/simulation/elements/AM.cpp,54411e08b8215638f403c9bc181afb48d9ca5ea5,Americium: Radioactive transuranic source material that decays to neptunium and captures a local neutron into curium.,镅：放射性超铀源材料，会衰变为镎并可俘获局部中子转变为锔。,GPL-3.0-only,Original family-generated americium gameplay implementation.,AMER,镅,Americium,periodic,TPT-ZH-OmniPack/original,Direct placement initializes a 600 to 1000 tick timer; neutron capture produces curium.,Radioactive source neutron transmutation corrosion oxidation and decay-chain experiments.,Strong radioactivity decay heat curium products acids oxidizers and vapour require shielding.,Keep sample counts low use sealed shielding and isolate neutron and chemical inputs.,Contain neptunium or curium products and cool typed waste before cleanup.,implemented,unit-tested
OMNI_PT_CM,CURI,Curium,锔,TPT-ZH-OmniPack/original,439,439,SC_NUCLEAR,solid,true,,compatible,implemented,unit-tested,false,CM,src/simulation/elements/CM.cpp,54411e08b8215638f403c9bc181afb48d9ca5ea5,Curium: Hotter shorter-lived actinide that decays to plutonium and captures a neutron into berkelium.,锔：放热更高且寿命更短的锕系金属，会衰变为钚并可俘获中子转变为锫。,GPL-3.0-only,Original family-generated curium gameplay implementation.,CURI,锔,Curium,periodic,TPT-ZH-OmniPack/original,Direct placement initializes a 480 to 840 tick timer; neutron capture produces berkelium.,Higher decay heat transmutation plutonium production and radioactive phase experiments.,Shorter life stronger heat plutonium descendants neutrons acid and oxidation require shielding.,Use refractory shielding limit sample density and separate neutron or chemical triggers.,Contain plutonium or berkelium products and cool all typed waste.,implemented,unit-tested
OMNI_PT_BK,BERK,Berkelium,锫,TPT-ZH-OmniPack/original,440,440,SC_NUCLEAR,solid,true,,compatible,implemented,unit-tested,false,BK,src/simulation/elements/BK.cpp,54411e08b8215638f403c9bc181afb48d9ca5ea5,Berkelium: Synthetic radioactive actinide that decays to americium and advances to californium under local neutron irradiation.,锫：人工放射性锕系金属，会衰变为镅并在局部中子照射下推进为锎。,GPL-3.0-only,Original family-generated synthetic actinide implementation.,BERK,锫,Berkelium,periodic,TPT-ZH-OmniPack/original,Direct placement initializes a 420 to 720 tick timer; local neutron capture produces californium.,Synthetic-element irradiation decay-chain and neutron-source preparation experiments.,High activity californium products neutron exposure acids and hot oxidation require shielding.,Use remote shielded neutron irradiation and prevent unbounded sample accumulation.,Contain americium or californium products and cool radioactive waste.,implemented,unit-tested
OMNI_PT_CF,CALF,Californium,锎,TPT-ZH-OmniPack/original,441,441,SC_NUCLEAR,solid,true,,compatible,implemented,unit-tested,false,CF,src/simulation/elements/CF.cpp,54411e08b8215638f403c9bc181afb48d9ca5ea5,Californium: Strong neutron-source actinide with spontaneous-fission and hot neutron-induced fission reactions that never multiply neutron count.,锎：强中子源锕系金属，具有自发裂变和高温中子诱发裂变反应，但不会增加中子总数。,GPL-3.0-only,Original bounded neutron-source and fission-proxy implementation.,CALF,锎,Californium,periodic,TPT-ZH-OmniPack/original,Direct placement initializes a 300 to 540 tick timer; cool neutron capture yields einsteinium while hot capture fissions to curium.,Bounded neutron source irradiation fission heat synthesis and shielding experiments.,Very high activity short neutrons fission heat pressure acids oxygen and vapour require heavy shielding.,Use small separated samples with neutron shielding and strict event-budget monitoring.,Contain curium or einsteinium products cool pressure and wait for finite neutrons to expire.,implemented,unit-tested
OMNI_PT_ES,EINS,Einsteinium,锿,TPT-ZH-OmniPack/original,442,442,SC_NUCLEAR,solid,true,,compatible,implemented,unit-tested,false,ES,src/simulation/elements/ES.cpp,54411e08b8215638f403c9bc181afb48d9ca5ea5,Einsteinium: Short-lived synthetic actinide that decays to berkelium and captures a neutron into fermium.,锿：短寿命人工锕系金属，会衰变为锫并可俘获中子转变为镄。,GPL-3.0-only,Original family-generated einsteinium gameplay implementation.,EINS,锿,Einsteinium,periodic,TPT-ZH-OmniPack/original,Direct placement initializes a 260 to 480 tick timer; neutron capture produces fermium.,Short-lived synthetic-element decay transmutation and low boiling phase experiments.,High activity fermium products neutron heat acids oxidation and vapour require shielding.,Use tiny shielded samples and isolate neutron sources and high temperature.,Contain berkelium or fermium descendants and cool radioactive waste.,implemented,unit-tested
